#filename,file_size,file_attributes,region_count,region_id,region_shape_attributes,region_attributes
20240903_1_00193_0012.jpg,143917,{},2,0,"{""name"":""rect"",""x"":213,""y"":259,""width"":103,""height"":76}","{""pecking"":""n"",""shade"":""n"",""blue"":""n""}"
20240903_1_00193_0012.jpg,143917,{},2,1,"{""name"":""rect"",""x"":1675,""y"":686,""width"":149,""height"":79}","{""pecking"":""n"",""shade"":""n"",""blue"":""n""}"
20240903_1_00193_0013.jpg,143086,{},2,0,"{""name"":""rect"",""x"":175,""y"":284,""width"":47,""height"":77}","{""pecking"":""y"",""shade"":""n"",""blue"":""n""}"
20240903_1_00193_0013.jpg,143086,{},2,1,"{""name"":""rect"",""x"":1581,""y"":649,""width"":56,""height"":74}","{""pecking"":""n"",""shade"":""n"",""blue"":""n""}"
20240903_1_00193_0014.jpg,140825,{},2,0,"{""name"":""rect"",""x"":183,""y"":296,""width"":87,""height"":45}","{""pecking"":""n"",""shade"":""n"",""blue"":""n""}"
20240903_1_00193_0014.jpg,140825,{},2,1,"{""name"":""rect"",""x"":1722,""y"":631,""width"":56,""height"":72}","{""pecking"":""n"",""shade"":""n"",""blue"":""n""}"
20240903_1_00193_0015.jpg,125387,{},2,0,"{""name"":""rect"",""x"":220,""y"":461,""width"":37,""height"":76}","{""pecking"":""n"",""shade"":""n"",""blue"":""n""}"
20240903_1_00193_0015.jpg,125387,{},2,1,"{""name"":""rect"",""x"":1688,""y"":631,""width"":91,""height"":107}","{""pecking"":""y"",""shade"":""n"",""blue"":""n""}"
20240903_1_00193_0016.jpg,119792,{},2,0,"{""name"":""rect"",""x"":1661,""y"":623,""width"":53,""height"":93}","{""pecking"":""n"",""shade"":""n"",""blue"":""n""}"
20240903_1_00193_0016.jpg,119792,{},2,1,"{""name"":""rect"",""x"":297,""y"":391,""width"":69,""height"":48}","{""pecking"":""n"",""shade"":""n"",""blue"":""n""}"
20240903_1_00193_0017.jpg,120090,{},2,0,"{""name"":""rect"",""x"":380,""y"":401,""width"":45,""height"":54}","{""pecking"":""n"",""shade"":""n"",""blue"":""n""}"
20240903_1_00193_0017.jpg,120090,{},2,1,"{""name"":""rect"",""x"":1661,""y"":671,""width"":44,""height"":60}","{""pecking"":""n"",""shade"":""n"",""blue"":""n""}"
20240903_1_00193_0018.jpg,133086,{},2,0,"{""name"":""rect"",""x"":237,""y"":299,""width"":99,""height"":82}","{""pecking"":""n"",""shade"":""n"",""blue"":""n""}"
20240903_1_00193_0018.jpg,133086,{},2,1,"{""name"":""rect"",""x"":1780,""y"":701,""width"":125,""height"":96}","{""pecking"":""n"",""shade"":""n"",""blue"":""n""}"
20240903_1_00193_0019.jpg,135213,{},1,0,"{""name"":""rect"",""x"":1522,""y"":536,""width"":69,""height"":116}","{""pecking"":""y"",""shade"":""y"",""blue"":""n""}"
20240903_1_00193_0020.jpg,130096,{},1,0,"{""name"":""rect"",""x"":1503,""y"":604,""width"":75,""height"":99}","{""pecking"":""y"",""shade"":""y"",""blue"":""n""}"
20240903_2_00196_0007.jpg,106971,{},1,0,"{""name"":""rect"",""x"":798,""y"":506,""width"":56,""height"":78}","{""pecking"":""y"",""shade"":""y"",""blue"":""y""}"
20240903_2_00196_0008.jpg,75312,{},1,0,"{""name"":""rect"",""x"":957,""y"":472,""width"":155,""height"":81}","{""pecking"":""n"",""shade"":""y"",""blue"":""y""}"
20240903_2_00196_0010.jpg,78282,{},1,0,"{""name"":""rect"",""x"":851,""y"":534,""width"":73,""height"":81}","{""pecking"":""n"",""shade"":""y"",""blue"":""y""}"
20240903_2_00196_0011.jpg,66348,{},1,0,"{""name"":""rect"",""x"":535,""y"":595,""width"":104,""height"":92}","{""pecking"":""y"",""shade"":""y"",""blue"":""y""}"
20240903_2_00196_0013.jpg,41208,{},1,0,"{""name"":""rect"",""x"":907,""y"":624,""width"":140,""height"":84}","{""pecking"":""n"",""shade"":""y"",""blue"":""y""}"
20240903_2_00196_0014.jpg,64306,{},1,0,"{""name"":""rect"",""x"":1188,""y"":384,""width"":75,""height"":113}","{""pecking"":""y"",""shade"":""y"",""blue"":""y""}"
20240903_2_00196_0015.jpg,70465,{},1,0,"{""name"":""rect"",""x"":1005,""y"":489,""width"":70,""height"":85}","{""pecking"":""y"",""shade"":""y"",""blue"":""y""}"
20240903_2_00196_0016.jpg,73510,{},1,0,"{""name"":""rect"",""x"":970,""y"":477,""width"":57,""height"":94}","{""pecking"":""n"",""shade"":""y"",""blue"":""y""}"
20240903_3_00198_0001.jpg,218727,{},1,0,"{""name"":""rect"",""x"":490,""y"":454,""width"":94,""height"":110}","{""pecking"":""n"",""shade"":""y"",""blue"":""n""}"
20240903_3_00198_0008.jpg,179935,{},1,0,"{""name"":""rect"",""x"":929,""y"":470,""width"":52,""height"":97}","{""pecking"":""n"",""shade"":""n"",""blue"":""n""}"
20240903_3_00198_0011.jpg,116023,{},1,0,"{""name"":""rect"",""x"":961,""y"":490,""width"":71,""height"":100}","{""pecking"":""n"",""shade"":""n"",""blue"":""y""}"
20240903_3_00199_0001.jpg,168670,{},1,0,"{""name"":""rect"",""x"":1025,""y"":440,""width"":64,""height"":86}","{""pecking"":""n"",""shade"":""y"",""blue"":""n""}"
20240903_3_00199_0002.jpg,200173,{},1,0,"{""name"":""rect"",""x"":1397,""y"":332,""width"":52,""height"":78}","{""pecking"":""n"",""shade"":""n"",""blue"":""n""}"
20240903_3_00199_0004.jpg,268588,{},1,0,"{""name"":""rect"",""x"":539,""y"":527,""width"":124,""height"":113}","{""pecking"":""n"",""shade"":""n"",""blue"":""n""}"
20240903_3_00199_0005.jpg,306045,{},1,0,"{""name"":""rect"",""x"":977,""y"":333,""width"":156,""height"":120}","{""pecking"":""n"",""shade"":""n"",""blue"":""n""}"
20240903_3_00199_0006.jpg,220165,{},1,0,"{""name"":""rect"",""x"":791,""y"":349,""width"":215,""height"":113}","{""pecking"":""n"",""shade"":""n"",""blue"":""n""}"
20240903_3_00199_0007.jpg,209571,{},1,0,"{""name"":""rect"",""x"":1266,""y"":267,""width"":113,""height"":62}","{""pecking"":""n"",""shade"":""n"",""blue"":""n""}"
20240903_3_00199_0008.jpg,165676,{},1,0,"{""name"":""rect"",""x"":1615,""y"":350,""width"":123,""height"":74}","{""pecking"":""n"",""shade"":""n"",""blue"":""n""}"
20240903_3_00199_0011.jpg,120943,{},1,0,"{""name"":""rect"",""x"":748,""y"":557,""width"":92,""height"":113}","{""pecking"":""n"",""shade"":""n"",""blue"":""y""}"
20240903_3_00199_0012.jpg,126259,{},1,0,"{""name"":""rect"",""x"":967,""y"":563,""width"":143,""height"":145}","{""pecking"":""n"",""shade"":""y"",""blue"":""y""}"
20240903_3_00199_0013.jpg,103205,{},1,0,"{""name"":""rect"",""x"":1130,""y"":466,""width"":167,""height"":146}","{""pecking"":""n"",""shade"":""y"",""blue"":""y""}"
20240903_3_00199_0014.jpg,87304,{},1,0,"{""name"":""rect"",""x"":1215,""y"":441,""width"":176,""height"":125}","{""pecking"":""n"",""shade"":""y"",""blue"":""y""}"
20240903_3_00199_0015.jpg,81074,{},1,0,"{""name"":""rect"",""x"":579,""y"":674,""width"":123,""height"":129}","{""pecking"":""n"",""shade"":""n"",""blue"":""y""}"
20240903_3_00199_0016.jpg,92896,{},1,0,"{""name"":""rect"",""x"":1074,""y"":442,""width"":94,""height"":101}","{""pecking"":""n"",""shade"":""n"",""blue"":""y""}"
20240903_3_00199_0017.jpg,90740,{},2,0,"{""name"":""rect"",""x"":1236,""y"":570,""width"":64,""height"":58}","{""pecking"":""n"",""shade"":""n"",""blue"":""y""}"
20240903_3_00199_0017.jpg,90740,{},2,1,"{""name"":""rect"",""x"":372,""y"":576,""width"":87,""height"":87}","{""pecking"":""n"",""shade"":""n"",""blue"":""n""}"
20240903_3_00199_0018.jpg,86729,{},2,0,"{""name"":""rect"",""x"":792,""y"":528,""width"":81,""height"":92}","{""pecking"":""n"",""shade"":""n"",""blue"":""n""}"
20240903_3_00199_0018.jpg,86729,{},2,1,"{""name"":""rect"",""x"":1490,""y"":584,""width"":94,""height"":62}","{""pecking"":""n"",""shade"":""n"",""blue"":""y""}"
20240903_3_00199_0019.jpg,92843,{},1,0,"{""name"":""rect"",""x"":1488,""y"":600,""width"":54,""height"":70}","{""pecking"":""n"",""shade"":""n"",""blue"":""y""}"
20240903_4_00200_0001.jpg,246172,{},1,0,"{""name"":""rect"",""x"":978,""y"":478,""width"":91,""height"":139}","{""pecking"":""n"",""shade"":""n"",""blue"":""n""}"
20240903_4_00200_0002.jpg,295297,{},1,0,"{""name"":""rect"",""x"":1316,""y"":661,""width"":74,""height"":79}","{""pecking"":""n"",""shade"":""n"",""blue"":""n""}"
20240903_4_00200_0005.jpg,136015,{},1,0,"{""name"":""rect"",""x"":677,""y"":548,""width"":206,""height"":149}","{""pecking"":""n"",""shade"":""n"",""blue"":""y""}"
20240903_4_00200_0006.jpg,122786,{},1,0,"{""name"":""rect"",""x"":1019,""y"":327,""width"":241,""height"":139}","{""pecking"":""n"",""shade"":""n"",""blue"":""y""}"
20240903_4_00200_0007.jpg,102902,{},1,0,"{""name"":""rect"",""x"":353,""y"":313,""width"":167,""height"":155}","{""pecking"":""n"",""shade"":""n"",""blue"":""y""}"
20240903_4_00200_0008.jpg,95470,{},1,0,"{""name"":""rect"",""x"":689,""y"":484,""width"":230,""height"":120}","{""pecking"":""n"",""shade"":""n"",""blue"":""y""}"
20240903_4_00200_0009.jpg,90370,{},1,0,"{""name"":""rect"",""x"":837,""y"":570,""width"":181,""height"":128}","{""pecking"":""n"",""shade"":""n"",""blue"":""y""}"
20240903_4_00200_0010.jpg,79581,{},1,0,"{""name"":""rect"",""x"":767,""y"":454,""width"":226,""height"":150}","{""pecking"":""n"",""shade"":""n"",""blue"":""y""}"
20240903_4_00200_0012.jpg,111523,{},1,0,"{""name"":""rect"",""x"":752,""y"":614,""width"":157,""height"":97}","{""pecking"":""n"",""shade"":""n"",""blue"":""n""}"
20240903_4_00200_0013.jpg,120356,{},1,0,"{""name"":""rect"",""x"":838,""y"":626,""width"":72,""height"":55}","{""pecking"":""n"",""shade"":""n"",""blue"":""n""}"
20240903_4_00200_0014.jpg,117697,{},1,0,"{""name"":""rect"",""x"":906,""y"":597,""width"":102,""height"":83}","{""pecking"":""n"",""shade"":""n"",""blue"":""n""}"
20240903_4_00200_0017.jpg,114309,{},1,0,"{""name"":""rect"",""x"":1016,""y"":405,""width"":294,""height"":218}","{""pecking"":""n"",""shade"":""n"",""blue"":""n""}"
20240903_4_00200_0020.jpg,97185,{},1,0,"{""name"":""rect"",""x"":1029,""y"":397,""width"":60,""height"":93}","{""pecking"":""n"",""shade"":""n"",""blue"":""n""}"
20240903_4_00200_0021.jpg,87460,{},1,0,"{""name"":""rect"",""x"":887,""y"":507,""width"":152,""height"":164}","{""pecking"":""n"",""shade"":""n"",""blue"":""n""}"
20240903_4_00200_0032.jpg,93669,{},1,0,"{""name"":""rect"",""x"":898,""y"":437,""width"":83,""height"":112}","{""pecking"":""n"",""shade"":""y"",""blue"":""y""}"
20240903_4_00201_0001.jpg,230522,{},2,0,"{""name"":""rect"",""x"":1179,""y"":256,""width"":42,""height"":80}","{""pecking"":""n"",""shade"":""n"",""blue"":""y""}"
20240903_4_00201_0001.jpg,230522,{},2,1,"{""name"":""rect"",""x"":924,""y"":574,""width"":53,""height"":69}","{""pecking"":""n"",""shade"":""n"",""blue"":""n""}"
20240903_4_00201_0002.jpg,284091,{},2,0,"{""name"":""rect"",""x"":828,""y"":528,""width"":78,""height"":76}","{""pecking"":""n"",""shade"":""n"",""blue"":""n""}"
20240903_4_00201_0002.jpg,284091,{},2,1,"{""name"":""rect"",""x"":1105,""y"":329,""width"":47,""height"":47}","{""pecking"":""n"",""shade"":""n"",""blue"":""y""}"
20240903_4_00201_0003.jpg,451378,{},2,0,"{""name"":""rect"",""x"":657,""y"":576,""width"":81,""height"":76}","{""pecking"":""y"",""shade"":""n"",""blue"":""y""}"
20240903_4_00201_0003.jpg,451378,{},2,1,"{""name"":""rect"",""x"":1301,""y"":603,""width"":75,""height"":91}","{""pecking"":""n"",""shade"":""n"",""blue"":""n""}"
20240903_4_00201_0004.jpg,381730,{},2,0,"{""name"":""rect"",""x"":413,""y"":502,""width"":56,""height"":85}","{""pecking"":""y"",""shade"":""n"",""blue"":""y""}"
20240903_4_00201_0004.jpg,381730,{},2,1,"{""name"":""rect"",""x"":1516,""y"":520,""width"":76,""height"":109}","{""pecking"":""n"",""shade"":""n"",""blue"":""n""}"
20240903_4_00201_0005.jpg,301284,{},2,0,"{""name"":""rect"",""x"":123,""y"":454,""width"":108,""height"":79}","{""pecking"":""n"",""shade"":""n"",""blue"":""y""}"
20240903_4_00201_0005.jpg,301284,{},2,1,"{""name"":""rect"",""x"":1503,""y"":515,""width"":83,""height"":98}","{""pecking"":""n"",""shade"":""n"",""blue"":""n""}"
20240903_4_00201_0006.jpg,249729,{},2,0,"{""name"":""rect"",""x"":1494,""y"":495,""width"":34,""height"":80}","{""pecking"":""n"",""shade"":""n"",""blue"":""y""}"
20240903_4_00201_0006.jpg,249729,{},2,1,"{""name"":""rect"",""x"":74,""y"":561,""width"":61,""height"":66}","{""pecking"":""n"",""shade"":""n"",""blue"":""n""}"
20240903_4_00201_0007.jpg,200399,{},1,0,"{""name"":""rect"",""x"":1059,""y"":308,""width"":142,""height"":188}","{""pecking"":""n"",""shade"":""n"",""blue"":""n""}"
20240903_4_00201_0010.jpg,142210,{},1,0,"{""name"":""rect"",""x"":480,""y"":515,""width"":123,""height"":238}","{""pecking"":""n"",""shade"":""n"",""blue"":""n""}"
20240903_4_00201_0011.jpg,132135,{},1,0,"{""name"":""rect"",""x"":946,""y"":390,""width"":115,""height"":190}","{""pecking"":""n"",""shade"":""n"",""blue"":""n""}"
20240903_4_00201_0012.jpg,158694,{},1,0,"{""name"":""rect"",""x"":1117,""y"":345,""width"":174,""height"":156}","{""pecking"":""n"",""shade"":""n"",""blue"":""n""}"
20240903_4_00201_0013.jpg,142902,{},1,0,"{""name"":""rect"",""x"":1025,""y"":418,""width"":151,""height"":168}","{""pecking"":""n"",""shade"":""n"",""blue"":""n""}"
20240903_4_00201_0014.jpg,96472,{},2,0,"{""name"":""rect"",""x"":262,""y"":398,""width"":47,""height"":42}","{""pecking"":""n"",""shade"":""n"",""blue"":""y""}"
20240903_4_00201_0014.jpg,96472,{},2,1,"{""name"":""rect"",""x"":1515,""y"":505,""width"":27,""height"":46}","{""pecking"":""y"",""shade"":""n"",""blue"":""n""}"
20240903_4_00201_0015.jpg,90953,{},2,0,"{""name"":""rect"",""x"":302,""y"":451,""width"":33,""height"":42}","{""pecking"":""n"",""shade"":""n"",""blue"":""y""}"
20240903_4_00201_0015.jpg,90953,{},2,1,"{""name"":""rect"",""x"":1372,""y"":544,""width"":33,""height"":49}","{""pecking"":""y"",""shade"":""n"",""blue"":""n""}"
20240903_4_00201_0016.jpg,83699,{},1,0,"{""name"":""rect"",""x"":1406,""y"":418,""width"":34,""height"":44}","{""pecking"":""n"",""shade"":""n"",""blue"":""n""}"
20240903_4_00201_0018.jpg,118126,{},1,0,"{""name"":""rect"",""x"":763,""y"":459,""width"":75,""height"":107}","{""pecking"":""n"",""shade"":""n"",""blue"":""n""}"
20240903_4_00201_0019.jpg,120881,{},1,0,"{""name"":""rect"",""x"":738,""y"":446,""width"":133,""height"":98}","{""pecking"":""n"",""shade"":""n"",""blue"":""n""}"
20240903_4_00201_0020.jpg,114410,{},1,0,"{""name"":""rect"",""x"":691,""y"":470,""width"":154,""height"":69}","{""pecking"":""n"",""shade"":""n"",""blue"":""n""}"
20240903_4_00201_0021.jpg,110137,{},1,0,"{""name"":""rect"",""x"":1013,""y"":578,""width"":119,""height"":65}","{""pecking"":""n"",""shade"":""n"",""blue"":""y""}"
20240903_4_00201_0022.jpg,122967,{},1,0,"{""name"":""rect"",""x"":941,""y"":512,""width"":50,""height"":108}","{""pecking"":""n"",""shade"":""n"",""blue"":""y""}"
20240903_4_00201_0023.jpg,137624,{},1,0,"{""name"":""rect"",""x"":947,""y"":476,""width"":121,""height"":204}","{""pecking"":""n"",""shade"":""n"",""blue"":""y""}"
20240903_4_00201_0024.jpg,137234,{},1,0,"{""name"":""rect"",""x"":761,""y"":507,""width"":159,""height"":131}","{""pecking"":""n"",""shade"":""n"",""blue"":""y""}"
20240903_5_00202_0001.jpg,155931,{},1,0,"{""name"":""rect"",""x"":771,""y"":628,""width"":74,""height"":104}","{""pecking"":""n"",""shade"":""n"",""blue"":""n""}"
20240903_5_00202_0002.jpg,197527,{},1,0,"{""name"":""rect"",""x"":775,""y"":493,""width"":99,""height"":87}","{""pecking"":""n"",""shade"":""n"",""blue"":""n""}"
20240903_5_00202_0003.jpg,268839,{},1,0,"{""name"":""rect"",""x"":654,""y"":698,""width"":67,""height"":84}","{""pecking"":""n"",""shade"":""n"",""blue"":""n""}"
20240903_5_00202_0004.jpg,322726,{},1,0,"{""name"":""rect"",""x"":712,""y"":480,""width"":142,""height"":149}","{""pecking"":""n"",""shade"":""n"",""blue"":""n""}"
20240903_5_00202_0005.jpg,274099,{},1,0,"{""name"":""rect"",""x"":1017,""y"":482,""width"":129,""height"":111}","{""pecking"":""n"",""shade"":""n"",""blue"":""n""}"
20240903_5_00202_0006.jpg,227551,{},1,0,"{""name"":""rect"",""x"":1110,""y"":514,""width"":136,""height"":98}","{""pecking"":""n"",""shade"":""n"",""blue"":""n""}"
20240903_5_00202_0007.jpg,218061,{},1,0,"{""name"":""rect"",""x"":878,""y"":511,""width"":64,""height"":104}","{""pecking"":""n"",""shade"":""n"",""blue"":""n""}"
20240903_7_00204_0002.jpg,180304,{},1,0,"{""name"":""rect"",""x"":888,""y"":442,""width"":99,""height"":103}","{""pecking"":""n"",""shade"":""y"",""blue"":""n""}"
20240903_7_00204_0003.jpg,295754,{},1,0,"{""name"":""rect"",""x"":1181,""y"":342,""width"":115,""height"":186}","{""pecking"":""n"",""shade"":""n"",""blue"":""n""}"
20240903_7_00205_0001.jpg,167085,{},1,0,"{""name"":""rect"",""x"":1115,""y"":444,""width"":98,""height"":105}","{""pecking"":""n"",""shade"":""n"",""blue"":""y""}"
20240903_7_00205_0004.jpg,257575,{},1,0,"{""name"":""rect"",""x"":1384,""y"":254,""width"":67,""height"":60}","{""pecking"":""n"",""shade"":""n"",""blue"":""y""}"
20240903_7_00205_0007.jpg,120098,{},1,0,"{""name"":""rect"",""x"":1314,""y"":480,""width"":77,""height"":103}","{""pecking"":""n"",""shade"":""n"",""blue"":""y""}"
20240905_1_00206_0001.jpg,238387,{},1,0,"{""name"":""rect"",""x"":1090,""y"":409,""width"":71,""height"":85}","{""pecking"":""n"",""shade"":""n"",""blue"":""n""}"
20240905_1_00206_0002.jpg,289794,{},1,0,"{""name"":""rect"",""x"":641,""y"":519,""width"":95,""height"":81}","{""pecking"":""n"",""shade"":""n"",""blue"":""n""}"
20240905_1_00206_0003.jpg,323130,{},1,0,"{""name"":""rect"",""x"":1046,""y"":442,""width"":85,""height"":85}","{""pecking"":""n"",""shade"":""n"",""blue"":""n""}"
20240905_1_00206_0004.jpg,271852,{},1,0,"{""name"":""rect"",""x"":1037,""y"":562,""width"":77,""height"":60}","{""pecking"":""n"",""shade"":""n"",""blue"":""n""}"
20240905_1_00206_0005.jpg,238514,{},1,0,"{""name"":""rect"",""x"":942,""y"":353,""width"":93,""height"":110}","{""pecking"":""n"",""shade"":""n"",""blue"":""n""}"
20240905_1_00206_0006.jpg,118416,{},1,0,"{""name"":""rect"",""x"":992,""y"":318,""width"":178,""height"":132}","{""pecking"":""n"",""shade"":""y"",""blue"":""n""}"
20240905_1_00206_0007.jpg,129307,{},1,0,"{""name"":""rect"",""x"":653,""y"":539,""width"":124,""height"":121}","{""pecking"":""n"",""shade"":""y"",""blue"":""n""}"
20240905_1_00206_0008.jpg,97949,{},1,0,"{""name"":""rect"",""x"":449,""y"":591,""width"":101,""height"":169}","{""pecking"":""y"",""shade"":""y"",""blue"":""n""}"
20240905_1_00206_0009.jpg,110682,{},1,0,"{""name"":""rect"",""x"":200,""y"":759,""width"":99,""height"":114}","{""pecking"":""n"",""shade"":""n"",""blue"":""n""}"
20240905_1_00206_0010.jpg,106011,{},1,0,"{""name"":""rect"",""x"":302,""y"":680,""width"":79,""height"":132}","{""pecking"":""n"",""shade"":""n"",""blue"":""n""}"
20240905_1_00206_0011.jpg,97260,{},2,0,"{""name"":""rect"",""x"":341,""y"":806,""width"":76,""height"":164}","{""pecking"":""n"",""shade"":""n"",""blue"":""n""}"
20240905_1_00206_0011.jpg,97260,{},2,1,"{""name"":""rect"",""x"":1467,""y"":476,""width"":98,""height"":77}","{""pecking"":""n"",""shade"":""y"",""blue"":""n""}"
20240905_1_00206_0012.jpg,102850,{},1,0,"{""name"":""rect"",""x"":457,""y"":701,""width"":91,""height"":157}","{""pecking"":""n"",""shade"":""n"",""blue"":""n""}"
20240905_1_00206_0013.jpg,102134,{},1,0,"{""name"":""rect"",""x"":471,""y"":742,""width"":72,""height"":74}","{""pecking"":""n"",""shade"":""n"",""blue"":""n""}"
20240905_1_00206_0014.jpg,103724,{},2,0,"{""name"":""rect"",""x"":286,""y"":747,""width"":85,""height"":58}","{""pecking"":""n"",""shade"":""n"",""blue"":""n""}"
20240905_1_00206_0014.jpg,103724,{},2,1,"{""name"":""rect"",""x"":1523,""y"":367,""width"":42,""height"":61}","{""pecking"":""n"",""shade"":""n"",""blue"":""n""}"
20240905_1_00206_0015.jpg,98367,{},2,0,"{""name"":""rect"",""x"":278,""y"":804,""width"":56,""height"":69}","{""pecking"":""n"",""shade"":""n"",""blue"":""n""}"
20240905_1_00206_0015.jpg,98367,{},2,1,"{""name"":""rect"",""x"":1642,""y"":448,""width"":63,""height"":60}","{""pecking"":""y"",""shade"":""n"",""blue"":""n""}"
20240905_1_00206_0016.jpg,94046,{},1,0,"{""name"":""rect"",""x"":208,""y"":749,""width"":118,""height"":56}","{""pecking"":""n"",""shade"":""n"",""blue"":""n""}"
20240905_1_00206_0017.jpg,108360,{},1,0,"{""name"":""rect"",""x"":973,""y"":608,""width"":119,""height"":128}","{""pecking"":""n"",""shade"":""n"",""blue"":""n""}"
20240905_1_00206_0018.jpg,119895,{},1,0,"{""name"":""rect"",""x"":846,""y"":598,""width"":223,""height"":79}","{""pecking"":""n"",""shade"":""n"",""blue"":""n""}"
20240905_1_00206_0019.jpg,121568,{},1,0,"{""name"":""rect"",""x"":1203,""y"":582,""width"":210,""height"":96}","{""pecking"":""n"",""shade"":""n"",""blue"":""n""}"
20240905_1_00206_0020.jpg,135132,{},1,0,"{""name"":""rect"",""x"":1311,""y"":442,""width"":193,""height"":139}","{""pecking"":""n"",""shade"":""n"",""blue"":""n""}"
20240905_1_00206_0021.jpg,135123,{},1,0,"{""name"":""rect"",""x"":987,""y"":412,""width"":121,""height"":106}","{""pecking"":""n"",""shade"":""n"",""blue"":""n""}"
20240905_1_00206_0022.jpg,121098,{},1,0,"{""name"":""rect"",""x"":1083,""y"":524,""width"":135,""height"":114}","{""pecking"":""n"",""shade"":""n"",""blue"":""n""}"
20240905_1_00206_0023.jpg,116546,{},1,0,"{""name"":""rect"",""x"":850,""y"":570,""width"":211,""height"":109}","{""pecking"":""n"",""shade"":""n"",""blue"":""n""}"
20240905_1_00206_0024.jpg,120196,{},1,0,"{""name"":""rect"",""x"":987,""y"":427,""width"":148,""height"":147}","{""pecking"":""n"",""shade"":""n"",""blue"":""n""}"
20240905_1_00206_0025.jpg,112966,{},1,0,"{""name"":""rect"",""x"":777,""y"":509,""width"":145,""height"":104}","{""pecking"":""n"",""shade"":""n"",""blue"":""n""}"
20240905_1_00206_0026.jpg,103674,{},1,0,"{""name"":""rect"",""x"":924,""y"":494,""width"":105,""height"":117}","{""pecking"":""n"",""shade"":""n"",""blue"":""n""}"
20240905_1_00206_0027.jpg,107898,{},1,0,"{""name"":""rect"",""x"":903,""y"":403,""width"":130,""height"":89}","{""pecking"":""n"",""shade"":""y"",""blue"":""n""}"
20240905_1_00206_0028.jpg,99095,{},1,0,"{""name"":""rect"",""x"":1657,""y"":406,""width"":168,""height"":110}","{""pecking"":""n"",""shade"":""y"",""blue"":""n""}"
20240905_1_00206_0029.jpg,80225,{},1,0,"{""name"":""rect"",""x"":1413,""y"":480,""width"":170,""height"":141}","{""pecking"":""n"",""shade"":""y"",""blue"":""n""}"
20240905_1_00206_0030.jpg,97349,{},1,0,"{""name"":""rect"",""x"":927,""y"":599,""width"":116,""height"":113}","{""pecking"":""n"",""shade"":""n"",""blue"":""n""}"
20240905_1_00206_0031.jpg,109466,{},1,0,"{""name"":""rect"",""x"":998,""y"":423,""width"":105,""height"":146}","{""pecking"":""n"",""shade"":""n"",""blue"":""n""}"
20240905_1_00206_0032.jpg,106887,{},1,0,"{""name"":""rect"",""x"":1050,""y"":514,""width"":169,""height"":131}","{""pecking"":""n"",""shade"":""n"",""blue"":""n""}"
20240905_1_00206_0033.jpg,136185,{},1,0,"{""name"":""rect"",""x"":1014,""y"":437,""width"":134,""height"":89}","{""pecking"":""n"",""shade"":""n"",""blue"":""n""}"
20240905_1_00206_0034.jpg,141419,{},1,0,"{""name"":""rect"",""x"":844,""y"":430,""width"":134,""height"":138}","{""pecking"":""n"",""shade"":""n"",""blue"":""n""}"
20240905_1_00206_0035.jpg,144277,{},2,0,"{""name"":""rect"",""x"":424,""y"":490,""width"":60,""height"":91}","{""pecking"":""n"",""shade"":""n"",""blue"":""n""}"
20240905_1_00206_0035.jpg,144277,{},2,1,"{""name"":""rect"",""x"":1621,""y"":400,""width"":78,""height"":84}","{""pecking"":""n"",""shade"":""n"",""blue"":""n""}"
20240905_1_00206_0036.jpg,143839,{},2,0,"{""name"":""rect"",""x"":319,""y"":635,""width"":51,""height"":97}","{""pecking"":""n"",""shade"":""n"",""blue"":""n""}"
20240905_1_00206_0036.jpg,143839,{},2,1,"{""name"":""rect"",""x"":1824,""y"":497,""width"":55,""height"":93}","{""pecking"":""n"",""shade"":""n"",""blue"":""n""}"
20240905_1_00206_0037.jpg,135737,{},1,0,"{""name"":""rect"",""x"":811,""y"":539,""width"":85,""height"":67}","{""pecking"":""n"",""shade"":""n"",""blue"":""n""}"
20240905_1_00206_0038.jpg,153755,{},1,0,"{""name"":""rect"",""x"":851,""y"":440,""width"":229,""height"":121}","{""pecking"":""n"",""shade"":""n"",""blue"":""n""}"
20240905_1_00206_0039.jpg,147834,{},1,0,"{""name"":""rect"",""x"":997,""y"":420,""width"":174,""height"":134}","{""pecking"":""n"",""shade"":""n"",""blue"":""n""}"
20240905_1_00206_0040.jpg,149291,{},1,0,"{""name"":""rect"",""x"":916,""y"":442,""width"":113,""height"":105}","{""pecking"":""n"",""shade"":""n"",""blue"":""n""}"
20240905_1_00206_0041.jpg,141741,{},1,0,"{""name"":""rect"",""x"":1082,""y"":405,""width"":92,""height"":97}","{""pecking"":""n"",""shade"":""n"",""blue"":""n""}"
20240905_1_00206_0042.jpg,145078,{},1,0,"{""name"":""rect"",""x"":1151,""y"":563,""width"":181,""height"":83}","{""pecking"":""y"",""shade"":""n"",""blue"":""n""}"
20240905_2_00207_0001.jpg,240606,{},1,0,"{""name"":""rect"",""x"":773,""y"":439,""width"":119,""height"":58}","{""pecking"":""n"",""shade"":""n"",""blue"":""n""}"
20240905_2_00207_0002.jpg,285935,{},1,0,"{""name"":""rect"",""x"":1041,""y"":486,""width"":91,""height"":90}","{""pecking"":""n"",""shade"":""n"",""blue"":""n""}"
20240905_2_00207_0004.jpg,148031,{},1,0,"{""name"":""rect"",""x"":291,""y"":565,""width"":98,""height"":135}","{""pecking"":""n"",""shade"":""y"",""blue"":""y""}"
